MOI,Time,Cells,Replicate,Cell.line
0.05,38,0.04456962,2,Basal AEC
0.05,39,0.04023501,2,Basal AEC
0.05,40,0.03167591,2,Basal AEC
0.05,41,0.04453069,2,Basal AEC
0.05,42,0.04043542,2,Basal AEC
0.05,43,0.04064708,2,Basal AEC
0.05,44,0.04032115,2,Basal AEC
0.05,45,0.03220549,2,Basal AEC
0.05,46,0.05761758,2,Basal AEC
0.05,47,0.03652428,2,Basal AEC
0.05,48,0.02826868,2,Basal AEC
0.05,0,0.05500336,3,Basal AEC
0.05,1,0.007019138,3,Basal AEC
0.05,2,0.003184232,3,Basal AEC
0.05,3,0.00315552,3,Basal AEC
0.05,4,0.003142974,3,Basal AEC
0.05,5,0.003131483,3,Basal AEC
0.05,6,0.003142011,3,Basal AEC
0.05,7,0.01498189,3,Basal AEC
0.05,8,0.0139494,3,Basal AEC
0.05,9,0.01405524,3,Basal AEC
0.05,10,0.01783909,3,Basal AEC
0.05,11,0.01781573,3,Basal AEC
0.05,12,0.02176016,3,Basal AEC
0.05,13,0.01789058,3,Basal AEC
0.05,14,0.02168111,3,Basal AEC
0.05,15,0.02172617,3,Basal AEC
0.05,16,0.0260838,3,Basal AEC
0.05,17,0.02973198,3,Basal AEC
0.05,18,0.03411727,3,Basal AEC
0.05,19,0.03030842,3,Basal AEC
0.05,20,0.04259297,3,Basal AEC
0.05,21,0.06859396,3,Basal AEC
0.05,22,0.05903279,3,Basal AEC
0.05,23,0.08510253,3,Basal AEC
0.05,24,0.09822261,3,Basal AEC
0.05,25,0.1058413,3,Basal AEC
0.05,26,0.1328373,3,Basal AEC
0.05,27,0.1592432,3,Basal AEC
0.05,28,0.1635091,3,Basal AEC
0.05,29,0.1440306,3,Basal AEC
0.05,30,0.1609177,3,Basal AEC
0.05,31,0.1513038,3,Basal AEC
0.05,32,0.1761442,3,Basal AEC
0.05,33,0.1927938,3,Basal AEC
0.05,34,0.131023,3,Basal AEC
0.05,35,0.1355666,3,Basal AEC
0.05,36,0.1698252,3,Basal AEC
0.05,37,0.1852058,3,Basal AEC
0.05,38,0.1976487,3,Basal AEC
0.05,39,0.1745048,3,Basal AEC
0.05,40,0.1529676,3,Basal AEC
0.05,41,0.1444939,3,Basal AEC
0.05,42,0.1404066,3,Basal AEC
0.05,43,0.1331869,3,Basal AEC
0.05,44,0.1072278,3,Basal AEC
0.05,45,0.1161517,3,Basal AEC
0.05,46,0.1374004,3,Basal AEC
0.05,47,0.1425987,3,Basal AEC
0.05,48,0.1091349,3,Basal AEC
0.1,0,0.2747485,1,Basal AEC
0.1,1,0.03341724,1,Basal AEC
0.1,2,0.0282734,1,Basal AEC
0.1,3,0.03264279,1,Basal AEC
0.1,4,0.03251084,1,Basal AEC
0.1,5,0.0277424,1,Basal AEC
0.1,6,0.01540097,1,Basal AEC
0.1,7,0.01528769,1,Basal AEC
0.1,8,0.05197546,1,Basal AEC
0.1,9,0.05533832,1,Basal AEC
0.1,10,0.05584215,1,Basal AEC
0.1,11,0.03479395,1,Basal AEC
0.1,12,0.03546041,1,Basal AEC
0.1,13,0.06059961,1,Basal AEC
0.1,14,0.07799083,1,Basal AEC
0.1,15,0.05413477,1,Basal AEC
0.1,16,0.05576651,1,Basal AEC
0.1,17,0.06942482,1,Basal AEC
0.1,18,0.06867013,1,Basal AEC
0.1,19,0.06443474,1,Basal AEC
0.1,20,0.0635407,1,Basal AEC
0.1,21,0.06403881,1,Basal AEC
0.1,22,0.05545871,1,Basal AEC
0.1,23,0.05011501,1,Basal AEC
0.1,24,0.04657478,1,Basal AEC
0.1,25,0.0503445,1,Basal AEC
0.1,26,0.05959662,1,Basal AEC
0.1,27,0.06829239,1,Basal AEC
0.1,28,0.09157547,1,Basal AEC
0.1,29,0.08030173,1,Basal AEC
0.1,30,0.07932364,1,Basal AEC
0.1,31,0.06236885,1,Basal AEC
0.1,32,0.06683626,1,Basal AEC
0.1,33,0.07112011,1,Basal AEC
0.1,34,0.07114942,1,Basal AEC
0.1,35,0.07037091,1,Basal AEC
0.1,36,0.07043763,1,Basal AEC
0.1,37,0.07414133,1,Basal AEC
0.1,38,0.07078534,1,Basal AEC
0.1,39,0.07450757,1,Basal AEC
0.1,40,0.07734594,1,Basal AEC
0.1,41,0.09069138,1,Basal AEC
0.1,42,0.08540089,1,Basal AEC
0.1,43,0.07855237,1,Basal AEC
0.1,44,0.07863409,1,Basal AEC
0.1,45,0.09347135,1,Basal AEC
0.1,46,0.08632997,1,Basal AEC
0.1,47,0.08204054,1,Basal AEC
0.1,48,0.07917624,1,Basal AEC
0.1,0,0.0463392,2,Basal AEC
0.1,1,0.004162894,2,Basal AEC
0.1,2,0.003957066,2,Basal AEC
0.1,3,0.003943412,2,Basal AEC
0.1,4,0.003889159,2,Basal AEC
0.1,5,0.003876908,2,Basal AEC
0.1,6,0.008014361,2,Basal AEC
0.1,7,0.003823032,2,Basal AEC
0.1,8,0.01472526,2,Basal AEC
0.1,9,0.0840903,2,Basal AEC
0.1,10,0.1183014,2,Basal AEC
0.1,11,0.1313097,2,Basal AEC
0.1,12,0.1321457,2,Basal AEC
0.1,13,0.1433922,2,Basal AEC
0.1,14,0.1428483,2,Basal AEC
0.1,15,0.1776454,2,Basal AEC
0.1,16,0.1581916,2,Basal AEC
0.1,17,0.1623587,2,Basal AEC
0.1,18,0.1622807,2,Basal AEC
0.1,19,0.1550274,2,Basal AEC
0.1,20,0.1919953,2,Basal AEC
0.1,21,0.1637879,2,Basal AEC
0.1,22,0.1292818,2,Basal AEC
0.1,23,0.1387968,2,Basal AEC
0.1,24,0.1422717,2,Basal AEC
0.1,25,0.1152502,2,Basal AEC
0.1,26,0.107974,2,Basal AEC
0.1,27,0.1124481,2,Basal AEC
0.1,28,0.1227814,2,Basal AEC
0.1,29,0.09335583,2,Basal AEC
0.1,30,0.09318867,2,Basal AEC
0.1,31,0.09306427,2,Basal AEC
0.1,32,0.1004715,2,Basal AEC
0.1,33,0.1085635,2,Basal AEC
0.1,34,0.09666082,2,Basal AEC
0.1,35,0.1018013,2,Basal AEC
0.1,36,0.114307,2,Basal AEC
0.1,37,0.114815,2,Basal AEC
0.1,38,0.1232932,2,Basal AEC
0.1,39,0.09885773,2,Basal AEC
0.1,40,0.09469038,2,Basal AEC
0.1,41,0.10667,2,Basal AEC
0.1,42,0.0989292,2,Basal AEC
0.1,43,0.09464584,2,Basal AEC
0.1,44,0.0988278,2,Basal AEC
0.1,45,0.09605495,2,Basal AEC
0.1,46,0.09163753,2,Basal AEC
0.1,47,0.1000635,2,Basal AEC
0.1,48,0.1112465,2,Basal AEC
0.1,0,0.0288517,3,Basal AEC
0.1,1,0.004310206,3,Basal AEC
0.1,2,0.004161768,3,Basal AEC
0.1,3,0.004121672,3,Basal AEC
0.1,4,0.004120016,3,Basal AEC
0.1,5,0,3,Basal AEC
0.1,6,0.003262776,3,Basal AEC
0.1,7,0.01556243,3,Basal AEC
0.1,8,0.01882743,3,Basal AEC
0.1,9,0.03109068,3,Basal AEC
0.1,10,0.1533609,3,Basal AEC
0.1,11,0.2058323,3,Basal AEC
0.1,12,0.1656004,3,Basal AEC
0.1,13,0.2194179,3,Basal AEC
0.1,14,0.1681823,3,Basal AEC
0.1,15,0.1784042,3,Basal AEC
0.1,16,0.154145,3,Basal AEC
0.1,17,0.1472109,3,Basal AEC
0.1,18,0.1509228,3,Basal AEC
0.1,19,0.14508,3,Basal AEC
0.1,20,0.1356485,3,Basal AEC
0.1,21,0.1411807,3,Basal AEC
0.1,22,0.1582736,3,Basal AEC
0.1,23,0.142137,3,Basal AEC
0.1,24,0.1544727,3,Basal AEC
0.1,25,0.1270878,3,Basal AEC
0.1,26,0.1465195,3,Basal AEC
0.1,27,0.1481362,3,Basal AEC
0.1,28,0.1541623,3,Basal AEC
0.1,29,0.1468376,3,Basal AEC
0.1,30,0.1397785,3,Basal AEC
0.1,31,0.1387605,3,Basal AEC
0.1,32,0.1315332,3,Basal AEC
0.1,33,0.14349,3,Basal AEC
0.1,34,0.1384568,3,Basal AEC
0.1,35,0.1392799,3,Basal AEC
0.1,36,0.1426499,3,Basal AEC
0.1,37,0.1397303,3,Basal AEC
0.1,38,0.1277153,3,Basal AEC
0.1,39,0.124437,3,Basal AEC
0.1,40,0.187423,3,Basal AEC
0.1,41,0.2508933,3,Basal AEC
0.1,42,0.2075992,3,Basal AEC
0.1,43,0.1916726,3,Basal AEC
0.1,44,0.209582,3,Basal AEC
0.1,45,0.1980777,3,Basal AEC
0.1,46,0.1942069,3,Basal AEC
0.1,47,0.218557,3,Basal AEC
0.1,48,0.2013505,3,Basal AEC
0.5,0,0.03160556,1,Basal AEC
0.5,1,0.003416526,1,Basal AEC
0.5,2,0.003372766,1,Basal AEC
0.5,3,0.003347504,1,Basal AEC
0.5,4,0.003327981,1,Basal AEC
0.5,5,0.00331543,1,Basal AEC
0.5,6,0.003299459,1,Basal AEC
0.5,7,0.003300167,1,Basal AEC
0.5,8,0,1,Basal AEC
0.5,9,0,1,Basal AEC
0.5,10,0.02118061,1,Basal AEC
0.5,11,0.02484986,1,Basal AEC
0.5,12,0.01771873,1,Basal AEC
0.5,13,0.04990765,1,Basal AEC
0.5,14,0.07897022,1,Basal AEC
0.5,15,0.0716319,1,Basal AEC
0.5,16,0.06400361,1,Basal AEC
0.5,17,0.06106559,1,Basal AEC
0.5,18,0.06506103,1,Basal AEC
0.5,19,0.1082572,1,Basal AEC
0.5,20,0.134232,1,Basal AEC
0.5,21,0.1781253,1,Basal AEC
0.5,22,0.1488342,1,Basal AEC
0.5,23,0.1639423,1,Basal AEC
0.5,24,0.1540365,1,Basal AEC
0.5,25,0.272339,1,Basal AEC
0.5,26,0.2450332,1,Basal AEC
0.5,27,0.2335468,1,Basal AEC
0.5,28,0.2624247,1,Basal AEC
0.5,29,0.2252819,1,Basal AEC
0.5,30,0.2571272,1,Basal AEC
0.5,31,0.3049775,1,Basal AEC
0.5,32,0.2731068,1,Basal AEC
0.5,33,0.240391,1,Basal AEC
0.5,34,0.2191309,1,Basal AEC
0.5,35,0.2129671,1,Basal AEC
0.5,36,0.247549,1,Basal AEC
0.5,37,0.2256654,1,Basal AEC
0.5,38,0.2164124,1,Basal AEC
0.5,39,0.202625,1,Basal AEC
0.5,40,0.2110814,1,Basal AEC
0.5,41,0.2077795,1,Basal AEC
0.5,42,0.1997642,1,Basal AEC
0.5,43,0.2116964,1,Basal AEC
0.5,44,0.2137875,1,Basal AEC
0.5,45,0.2013749,1,Basal AEC
0.5,46,0.2078953,1,Basal AEC
0.5,47,0.2184237,1,Basal AEC
0.5,48,0.2081985,1,Basal AEC
0.5,0,0,2,Basal AEC
0.5,1,0,2,Basal AEC
0.5,2,0,2,Basal AEC
0.5,3,0,2,Basal AEC
0.5,4,0,2,Basal AEC
0.5,5,0,2,Basal AEC
0.5,6,0,2,Basal AEC
0.5,7,0.003938869,2,Basal AEC
0.5,8,0.003897496,2,Basal AEC
0.5,9,0.00388965,2,Basal AEC
0.5,10,0.03533733,2,Basal AEC
0.5,11,0.1181905,2,Basal AEC
0.5,12,0.1660654,2,Basal AEC
0.5,13,0.134327,2,Basal AEC
0.5,14,0.1664112,2,Basal AEC
0.5,15,0.1423158,2,Basal AEC
0.5,16,0.1259182,2,Basal AEC
0.5,17,0.1667559,2,Basal AEC
0.5,18,0.137927,2,Basal AEC
0.5,19,0.1378805,2,Basal AEC
0.5,20,0.165683,2,Basal AEC
0.5,21,0.1349859,2,Basal AEC
0.5,22,0.1348315,2,Basal AEC
0.5,23,0.1595843,2,Basal AEC
0.5,24,0.1436152,2,Basal AEC
0.5,25,0.1755925,2,Basal AEC
0.5,26,0.1351876,2,Basal AEC
0.5,27,0.1558513,2,Basal AEC
0.5,28,0.1438601,2,Basal AEC
0.5,29,0.1529462,2,Basal AEC
0.5,30,0.1529796,2,Basal AEC
0.5,31,0.1958329,2,Basal AEC
0.5,32,0.1813502,2,Basal AEC
0.5,33,0.1864368,2,Basal AEC
0.5,34,0.181628,2,Basal AEC
0.5,35,0.1872592,2,Basal AEC
0.5,36,0.1952761,2,Basal AEC
0.5,37,0.2090775,2,Basal AEC
0.5,38,0.2172595,2,Basal AEC
0.5,39,0.246035,2,Basal AEC
0.5,40,0.216643,2,Basal AEC
0.5,41,0.2414506,2,Basal AEC
0.5,42,0.1700848,2,Basal AEC
0.5,43,0.1747511,2,Basal AEC
0.5,44,0.1976048,2,Basal AEC
0.5,45,0.1892695,2,Basal AEC
0.5,46,0.1945682,2,Basal AEC
0.5,47,0.1811088,2,Basal AEC
0.5,48,0.1994116,2,Basal AEC
0.5,0,0.08225319,3,Basal AEC
0.5,1,0.007066546,3,Basal AEC
0.5,2,0.003175687,3,Basal AEC
0.5,3,0,3,Basal AEC
0.5,4,0,3,Basal AEC
0.5,5,0,3,Basal AEC
0.5,6,0.01808238,3,Basal AEC
0.5,7,0.02152423,3,Basal AEC
0.5,8,0.03033087,3,Basal AEC
0.5,9,0.1166909,3,Basal AEC
0.5,10,0.1541135,3,Basal AEC
0.5,11,0.1772336,3,Basal AEC
0.5,12,0.1551429,3,Basal AEC
0.5,13,0.1752003,3,Basal AEC
0.5,14,0.1527119,3,Basal AEC
0.5,15,0.1870558,3,Basal AEC
0.5,16,0.1756875,3,Basal AEC
0.5,17,0.1683675,3,Basal AEC
0.5,18,0.1572846,3,Basal AEC
0.5,19,0.2126007,3,Basal AEC
0.5,20,0.2226034,3,Basal AEC
0.5,21,0.2368429,3,Basal AEC
0.5,22,0.2720016,3,Basal AEC
0.5,23,0.3387864,3,Basal AEC
0.5,24,0.2916159,3,Basal AEC
0.5,25,0.2916932,3,Basal AEC
0.5,26,0.2600868,3,Basal AEC
0.5,27,0.2578149,3,Basal AEC
0.5,28,0.2461351,3,Basal AEC
0.5,29,0.2715272,3,Basal AEC
0.5,30,0.2609374,3,Basal AEC
0.5,31,0.279896,3,Basal AEC
0.5,32,0.2772662,3,Basal AEC
0.5,33,0.2699115,3,Basal AEC
0.5,34,0.2615382,3,Basal AEC
0.5,35,0.2663209,3,Basal AEC
0.5,36,0.2770235,3,Basal AEC
0.5,37,0.2714202,3,Basal AEC
0.5,38,0.3023297,3,Basal AEC
0.5,39,0.2779739,3,Basal AEC
0.5,40,0.2787875,3,Basal AEC
0.5,41,0.2486412,3,Basal AEC
0.5,42,0.245942,3,Basal AEC
0.5,43,0.2648925,3,Basal AEC
0.5,44,0.2877198,3,Basal AEC
0.5,45,0.2994314,3,Basal AEC
0.5,46,0.2949367,3,Basal AEC
0.5,47,0.2915137,3,Basal AEC
0.5,48,0.2509535,3,Basal AEC
1,0,0.2809439,1,Basal AEC
1,1,0.003381291,1,Basal AEC
1,2,0,1,Basal AEC
1,3,0,1,Basal AEC
1,4,0.0103673,1,Basal AEC
1,5,0.003222506,1,Basal AEC
1,6,0.007044462,1,Basal AEC
1,7,0.05141589,1,Basal AEC
1,8,0.05119554,1,Basal AEC
1,9,0.06241354,1,Basal AEC
1,10,0.06859948,1,Basal AEC
1,11,0.05173032,1,Basal AEC
1,12,0.05252501,1,Basal AEC
1,13,0.06501918,1,Basal AEC
1,14,0.07649904,1,Basal AEC
1,15,0.09437072,1,Basal AEC
1,16,0.0989599,1,Basal AEC
1,17,0.1369072,1,Basal AEC
1,18,0.1566275,1,Basal AEC
1,19,0.1457107,1,Basal AEC
1,20,0.1625748,1,Basal AEC
1,21,0.198195,1,Basal AEC
1,22,0.2060566,1,Basal AEC
1,23,0.189008,1,Basal AEC
1,24,0.2215125,1,Basal AEC
1,25,0.2320382,1,Basal AEC
1,26,0.2430161,1,Basal AEC
1,27,0.2780721,1,Basal AEC
1,28,0.2820036,1,Basal AEC
1,29,0.3324934,1,Basal AEC
1,30,0.3370928,1,Basal AEC
1,31,0.3547815,1,Basal AEC
1,32,0.3515452,1,Basal AEC
1,33,0.3950328,1,Basal AEC
1,34,0.4250425,1,Basal AEC
1,35,0.4563324,1,Basal AEC
1,36,0.4369875,1,Basal AEC
1,37,0.4586618,1,Basal AEC
1,38,0.3977439,1,Basal AEC
1,39,0.411108,1,Basal AEC
1,40,0.4408006,1,Basal AEC
1,41,0.4421245,1,Basal AEC
1,42,0.4648607,1,Basal AEC
1,43,0.4942776,1,Basal AEC
1,44,0.4919405,1,Basal AEC
1,45,0.4876554,1,Basal AEC
1,46,0.5583059,1,Basal AEC
1,47,0.5820359,1,Basal AEC
1,48,0.5847327,1,Basal AEC
1,0,0.247283,2,Basal AEC
1,1,0.02837044,2,Basal AEC
1,2,0.02724259,2,Basal AEC
1,3,0.02280063,2,Basal AEC
1,4,0.02270192,2,Basal AEC
1,5,0.0149533,2,Basal AEC
1,6,0.01908836,2,Basal AEC
1,7,0.02274824,2,Basal AEC
1,8,0.01905311,2,Basal AEC
1,9,0.02265935,2,Basal AEC
1,10,0.02272481,2,Basal AEC
1,11,0.03500726,2,Basal AEC
1,12,0.03930388,2,Basal AEC
1,13,0.06499673,2,Basal AEC
1,14,0.06444883,2,Basal AEC
1,15,0.07299326,2,Basal AEC
1,16,0.08947659,2,Basal AEC
1,17,0.1064937,2,Basal AEC
1,18,0.1036993,2,Basal AEC
1,19,0.1194641,2,Basal AEC
1,20,0.1715428,2,Basal AEC
1,21,0.1910523,2,Basal AEC
1,22,0.1927578,2,Basal AEC
1,23,0.1952294,2,Basal AEC
1,24,0.2057732,2,Basal AEC
1,25,0.1847744,2,Basal AEC
1,26,0.2067087,2,Basal AEC
1,27,0.1926649,2,Basal AEC
1,28,0.2112679,2,Basal AEC
1,29,0.2166352,2,Basal AEC
1,30,0.2385898,2,Basal AEC
1,31,0.2441994,2,Basal AEC
1,32,0.2260953,2,Basal AEC
1,33,0.2348413,2,Basal AEC
1,34,0.2290796,2,Basal AEC
1,35,0.2051161,2,Basal AEC
1,36,0.2088511,2,Basal AEC
1,37,0.2335646,2,Basal AEC
1,38,0.2221798,2,Basal AEC
1,39,0.2048793,2,Basal AEC
1,40,0.2337097,2,Basal AEC
1,41,0.195793,2,Basal AEC
1,42,0.1840653,2,Basal AEC
1,43,0.253951,2,Basal AEC
1,44,0.2795957,2,Basal AEC
1,45,0.2862435,2,Basal AEC
1,46,0.2631561,2,Basal AEC
1,47,0.2563035,2,Basal AEC
1,48,0.2727844,2,Basal AEC
1,0,0.8330767,3,Basal AEC
1,1,0.1019192,3,Basal AEC
1,2,0.00831222,3,Basal AEC
1,3,0.003973418,3,Basal AEC
1,4,0.004007494,3,Basal AEC
1,5,0.003923299,3,Basal AEC
1,6,0.00391934,3,Basal AEC
1,7,0.0117978,3,Basal AEC
1,8,0.0367859,3,Basal AEC
1,9,0.03252103,3,Basal AEC
1,10,0.112836,3,Basal AEC
1,11,0.2249117,3,Basal AEC
1,12,0.2398746,3,Basal AEC
1,13,0.194408,3,Basal AEC
1,14,0.1447548,3,Basal AEC
1,15,0.1664158,3,Basal AEC
1,16,0.1493464,3,Basal AEC
1,17,0.1410634,3,Basal AEC
1,18,0.1832394,3,Basal AEC
1,19,0.2014129,3,Basal AEC
1,20,0.2301974,3,Basal AEC
1,21,0.2507266,3,Basal AEC
1,22,0.2932682,3,Basal AEC
1,23,0.2559809,3,Basal AEC
1,24,0.289931,3,Basal AEC
1,25,0.2933506,3,Basal AEC
1,26,0.3179595,3,Basal AEC
1,27,0.3362639,3,Basal AEC
1,28,0.4465448,3,Basal AEC
1,29,0.4541744,3,Basal AEC
1,30,0.442807,3,Basal AEC
1,31,0.4198573,3,Basal AEC
1,32,0.4125592,3,Basal AEC
1,33,0.4051539,3,Basal AEC
1,34,0.4432859,3,Basal AEC
1,35,0.4276424,3,Basal AEC
1,36,0.4230904,3,Basal AEC
1,37,0.5139572,3,Basal AEC
1,38,0.5384296,3,Basal AEC
1,39,0.552516,3,Basal AEC
1,40,0.5683331,3,Basal AEC
1,41,0.5085918,3,Basal AEC
1,42,0.3947094,3,Basal AEC
1,43,0.4059269,3,Basal AEC
1,44,0.3794558,3,Basal AEC
1,45,0.4740662,3,Basal AEC
1,46,0.4424069,3,Basal AEC
1,47,0.4456446,3,Basal AEC
1,48,0.4551139,3,Basal AEC
0,0,2.156994,1,Basal AEC-ACE2
0,1,0.03245084,1,Basal AEC-ACE2
0,2,0,1,Basal AEC-ACE2
0,3,0,1,Basal AEC-ACE2
0,4,0,1,Basal AEC-ACE2
0,5,0,1,Basal AEC-ACE2
0,6,0,1,Basal AEC-ACE2
0,7,0,1,Basal AEC-ACE2
0,8,0,1,Basal AEC-ACE2
0,9,0,1,Basal AEC-ACE2
0,10,0,1,Basal AEC-ACE2
0,11,0,1,Basal AEC-ACE2
0,12,0,1,Basal AEC-ACE2
0,13,0,1,Basal AEC-ACE2
0,14,0,1,Basal AEC-ACE2
0,15,0,1,Basal AEC-ACE2
0,16,0,1,Basal AEC-ACE2
0,17,0,1,Basal AEC-ACE2
0,18,0,1,Basal AEC-ACE2
0,19,0.01641058,1,Basal AEC-ACE2
0,20,0.02776946,1,Basal AEC-ACE2
0,21,0.04744596,1,Basal AEC-ACE2
0,22,0.03933652,1,Basal AEC-ACE2
0,23,0.07403392,1,Basal AEC-ACE2
0,24,0.06117997,1,Basal AEC-ACE2
0,25,0.03453674,1,Basal AEC-ACE2
0,26,0.03918064,1,Basal AEC-ACE2
0,27,0.05487256,1,Basal AEC-ACE2
0,28,0.05142422,1,Basal AEC-ACE2
0,29,0.05665817,1,Basal AEC-ACE2
0,30,0.06989213,1,Basal AEC-ACE2
0,31,0.09840587,1,Basal AEC-ACE2
0,32,0.07444307,1,Basal AEC-ACE2
0,33,0.0763339,1,Basal AEC-ACE2
0,34,0.09530088,1,Basal AEC-ACE2
0,35,0.09638941,1,Basal AEC-ACE2
0,36,0.1154978,1,Basal AEC-ACE2
0,37,0.09914114,1,Basal AEC-ACE2
0,38,0.105091,1,Basal AEC-ACE2
0,39,0.0988298,1,Basal AEC-ACE2
0,40,0.1014153,1,Basal AEC-ACE2
0,41,0.1073626,1,Basal AEC-ACE2
0,42,0.1017614,1,Basal AEC-ACE2
0,43,0.1357578,1,Basal AEC-ACE2
0,44,0.129876,1,Basal AEC-ACE2
0,45,0.1224463,1,Basal AEC-ACE2
0,46,0.1189719,1,Basal AEC-ACE2
0,47,0.1367805,1,Basal AEC-ACE2
0,48,0.151004,1,Basal AEC-ACE2
0,0,0.1994097,2,Basal AEC-ACE2
0,1,0.009215901,2,Basal AEC-ACE2
0,2,0.007736249,2,Basal AEC-ACE2
0,3,0.007711123,2,Basal AEC-ACE2
0,4,0.007718551,2,Basal AEC-ACE2
0,5,0.007733449,2,Basal AEC-ACE2
0,6,0.00779071,2,Basal AEC-ACE2
0,7,0.007785979,2,Basal AEC-ACE2
0,8,0.007865123,2,Basal AEC-ACE2
0,9,0.00780114,2,Basal AEC-ACE2
0,10,0.007864158,2,Basal AEC-ACE2
0,11,0.003776185,2,Basal AEC-ACE2
0,12,0.003809342,2,Basal AEC-ACE2
0,13,0.003810286,2,Basal AEC-ACE2
0,14,0.003838293,2,Basal AEC-ACE2
0,15,0.00388523,2,Basal AEC-ACE2
0,16,0.003902439,2,Basal AEC-ACE2
0,17,0.003906403,2,Basal AEC-ACE2
0,18,0.003922838,2,Basal AEC-ACE2
0,19,0.008398376,2,Basal AEC-ACE2
0,20,0.008510581,2,Basal AEC-ACE2
0,21,0.008478823,2,Basal AEC-ACE2
0,22,0.008501588,2,Basal AEC-ACE2
0,23,0.00854784,2,Basal AEC-ACE2
0,24,0.00861474,2,Basal AEC-ACE2
0,25,0.008655283,2,Basal AEC-ACE2
0,26,0.008689147,2,Basal AEC-ACE2
0,27,0.008717122,2,Basal AEC-ACE2
0,28,0.008740605,2,Basal AEC-ACE2
0,29,0.00880421,2,Basal AEC-ACE2
0,30,0.008821367,2,Basal AEC-ACE2
0,31,0.008889219,2,Basal AEC-ACE2
0,32,0.008950256,2,Basal AEC-ACE2
0,33,0.008965886,2,Basal AEC-ACE2
0,34,0.009035808,2,Basal AEC-ACE2
0,35,0.009056167,2,Basal AEC-ACE2
0,36,0.009048788,2,Basal AEC-ACE2
0,37,0.009154481,2,Basal AEC-ACE2
0,38,0.009202837,2,Basal AEC-ACE2
0,39,0.009278082,2,Basal AEC-ACE2
0,40,0.009230704,2,Basal AEC-ACE2
0,41,0.009354883,2,Basal AEC-ACE2
0,42,0.009312554,2,Basal AEC-ACE2
0,43,0.009392691,2,Basal AEC-ACE2
0,44,0.009416231,2,Basal AEC-ACE2
0,45,0.009444769,2,Basal AEC-ACE2
0,46,0.01418365,2,Basal AEC-ACE2
0,47,0.00957971,2,Basal AEC-ACE2
0,48,0.009593956,2,Basal AEC-ACE2
0,0,0.4279844,3,Basal AEC-ACE2
0,1,0.0255373,3,Basal AEC-ACE2
0,2,0.009494141,3,Basal AEC-ACE2
0,3,0.01342929,3,Basal AEC-ACE2
0,4,0.009506372,3,Basal AEC-ACE2
0,5,0.009544272,3,Basal AEC-ACE2
0,6,0.02358799,3,Basal AEC-ACE2
0,7,0.0192467,3,Basal AEC-ACE2
0,8,0.01933346,3,Basal AEC-ACE2
0,9,0.009619728,3,Basal AEC-ACE2
0,10,0.01544698,3,Basal AEC-ACE2
0,11,0.01541616,3,Basal AEC-ACE2
0,12,0.00970582,3,Basal AEC-ACE2
0,13,0.009723477,3,Basal AEC-ACE2
0,14,0.009789398,3,Basal AEC-ACE2
0,15,0.009862584,3,Basal AEC-ACE2
0,16,0.009867631,3,Basal AEC-ACE2
0,17,0.02610381,3,Basal AEC-ACE2
0,18,0.009946723,3,Basal AEC-ACE2
0,19,0.01414373,3,Basal AEC-ACE2
0,20,0.02031285,3,Basal AEC-ACE2
0,21,0.02044104,3,Basal AEC-ACE2
0,22,0.02686878,3,Basal AEC-ACE2
0,23,0.02070236,3,Basal AEC-ACE2
0,24,0.01037767,3,Basal AEC-ACE2
0,25,0.0166871,3,Basal AEC-ACE2
0,26,0.02106029,3,Basal AEC-ACE2
0,27,0.02110624,3,Basal AEC-ACE2
0,28,0.01702732,3,Basal AEC-ACE2
0,29,0.02147787,3,Basal AEC-ACE2
0,30,0.02160357,3,Basal AEC-ACE2
0,31,0.02175584,3,Basal AEC-ACE2
0,32,0.01760274,3,Basal AEC-ACE2
0,33,0.01771435,3,Basal AEC-ACE2
0,34,0.02221549,3,Basal AEC-ACE2
0,35,0.01115807,3,Basal AEC-ACE2
0,36,0.01813819,3,Basal AEC-ACE2
0,37,0.02283651,3,Basal AEC-ACE2
0,38,0.02290755,3,Basal AEC-ACE2
0,39,0.01864413,3,Basal AEC-ACE2
0,40,0.02332931,3,Basal AEC-ACE2
0,41,0.01878801,3,Basal AEC-ACE2
0,42,0.02622922,3,Basal AEC-ACE2
0,43,0.01896205,3,Basal AEC-ACE2
0,44,0.01907973,3,Basal AEC-ACE2
0,45,0.01928779,3,Basal AEC-ACE2
0,46,0.01945905,3,Basal AEC-ACE2
0,47,0.0255721,3,Basal AEC-ACE2
0,48,0.0182241,3,Basal AEC-ACE2
0.01,0,0,1,Basal AEC-ACE2
0.01,1,0,1,Basal AEC-ACE2
0.01,2,0,1,Basal AEC-ACE2
0.01,3,0,1,Basal AEC-ACE2
0.01,4,0,1,Basal AEC-ACE2
0.01,5,0,1,Basal AEC-ACE2
0.01,6,0,1,Basal AEC-ACE2
0.01,7,0,1,Basal AEC-ACE2
0.01,8,0.3641014,1,Basal AEC-ACE2
0.01,9,0.3075482,1,Basal AEC-ACE2
0.01,10,0.3299352,1,Basal AEC-ACE2
0.01,11,0.3982394,1,Basal AEC-ACE2
0.01,12,0.4856603,1,Basal AEC-ACE2
0.01,13,0.6574516,1,Basal AEC-ACE2
0.01,14,0.6743482,1,Basal AEC-ACE2
0.01,15,0.7077077,1,Basal AEC-ACE2
